,product_id,user_name,rate_stars,review_title,review_date,comment_content,sentiment,label1
106,B0CDRFBRNY,Jamie Arehart,4.0,Good!,2023-11-19,"I would not recommend for senior dogs due to teeth and chewing. These dental sticks are pretty hard to bite into and not that easy to break up.Once I got one cut up for him and he ate it, he seemed to be calmer throughout the day and he did not seem to mind the taste.I do not recommend these for dogs with any kind of dental issues. These are a hard chew.",positive,Sentiment: Neutral
107,B0CDRFBRNY,Josue Martinez,5.0,My dogs love these,2023-12-03,"My dogs love these treats, they seem to really like the taste and it lasts a long time. It does seem to help calm them down too. The treats have great ingredients and are a very good value for the money.",positive,Positive
108,B0CDRFBRNY,Jennifer Lombardo,4.0,Half a Stick for Three Pound Puppy,2023-11-06,Our new toy poodle thought he had stolen a treat when we dropped it on the floor for him.  He quickly took it back to his bed and chewed all day.  We only gave him half a stick since he is three pounds.  I am thankful for a product like this as it is a nightmare to try and brush his teeth.  I took off one star since he wasn't totally in love with the flavor like some bones I had given him.,positive,Positive
109,B0CDRFBRNY,Jamie,4.0,My dog loves them!,2023-11-15,"I have a heeler mix who has some anxiety issues. She loves these treats! They don't miraculously heal her of anxiety, but she does love to have them and will rest after chewing it up! I'm happy that she is happy!",positive,Positive
110,B0CDRFBRNY,KP,4.0,Nice for puppies that chew,2023-11-13,"These treats are really nice for puppies that love to chew! They have a very firm texture that makes them somewhat challenging to chew up.My son's puppy loves these! I can't say they have any ""calming"" capabilities though.They are good treats despite not having a calming effect.",positive,Positive
111,B0CDRFBRNY,Julie A. Parent,4.0,Gone so fast!,2023-11-08,"I gave these treats to my dog, and he absolutely loved them. He gobbled them up and immediately started chewing on them. I could tell that he was enjoying the taste and texture of the sticks.",positive,Positive
112,B0CDRFBRNY,Amanda,5.0,Dogs Love Them!,2023-11-10,"I didn't think these smelled very good, but my dogs disagree wholeheartedly.  They came running when I opened the bag, and all five wanted their sample.  Even my old girl who's been under the weather wanted to eat these.  I did have to break it up into little bites for her, but the other dogs had no problem chewing and eating them.  As far as having calming properties, I didn't really see much evidence of that, but my dogs don't tend to be really high strung anyway.  My old lady has anxiety and she does seem a little calmer, but she's also under the weather.  I'm just glad she wanted to eat something!",positive,Sentiment: Positive
113,B0CDRFBRNY,TheBeesKnees,5.0,dogs love,2023-11-06,"More firm/solid/hard than other dental sticks I've given the dogs. That is encouraging since it requires more chewing and a better chance of it knocking plaque off.The dogs liked these and ate theirs in a couple of minutes. I gave it near the end of the day. Neither dog was super active nor had the zoomies before hand, but now both are laying on the couch relaxing, one is even snoring. I'd say they are relaxed.I'm not sure this would calm a dog that is already hyped up, but in the same way a cup of tea won't help an angry human, but it can make nighttime even more relaxing, I look forward to helping the boys wind down for the night with a calming treat.",positive,Sentiment: Positive
114,B0CDRFBRNY,WhippetRun,5.0,"Another great treat by ""Get Naked""",2023-11-20,"My dogs loved the ""Get Naked"" puppy bones.. so much that I still get it for them for treats!This is no difference my guys go nuts for them, they smell great also.As far as calming.. that remains to be seen but as far as flavor, they love them.",positive,Positive
115,B0CDRFBRNY,Angie Bailey,5.0,Nic,2023-11-09,"These treats don’t smell like your typical dog treats. They are decent sized treats. I gave them to my two Pitbulls and my stepdaughter’s Aussiedoodle and they were able to eat these treats easily within just a couple of minutes. They seemed to really enjoy them. However, these treats are a bit too big and hard for my Pomeranian to eat. I can’t say they calmed the down much though.",positive,"Mixed

The review contains both positive and negative aspects"
116,B0CDRFBRNY,Love,5.0,My dogs love it!,2023-11-15,Pretty good size my dogs love it. It must taste good! The treats are slightly soft so they won't hurt or damage small dogs teeth. My pups breath smells good after eating these!,positive,Positive
117,B0CDRFBRNY,Trainer Heidi,5.0,My dog loves them,2023-11-06,"I love mixing up the treats my dogs gets and I always give her a dental treat at night. She has started getting tired of many of the treats I usually get her. When I opened this package she came running. She has been eating these for several nights and is still in love with them. She's 60lbs and these are a good size for her,  so if you have smaller dogs you might want to break these into smaller pieces.",positive,Positive
118,B0CDRFBRNY,Lisa Gbg,5.0,My dogs approve,2023-11-08,My dogs love these dental treats that are made in the USA.  I split one stick between them. The treats did not cause any stomach upset.,positive,Positive
119,B0CDRFBRNY,Rutablavsky,5.0,Both Dogs Loved Them,2023-11-09,"Both my dogs grabbed these and ran off and started chewing them up immediately.  I don't know how calm it made them, but they sure enjoyed them as treats.  The treats were chewed up fairly quickly, but they lasted a couple minutes at least for my smaller dog.",positive,Positive
120,B0CDRFBRNY,L,5.0,Dog Likes It,2023-11-07,"My dog was very excited to give these dental chews a try. He ate one in about 1 minute, which is about what I expected as they are on the smaller side. He also did seem calmer after, but I don't know if that was coincidence or not.",positive,Positive
121,B0CDRFBRNY,Mrs.H,5.0,dog approved,2023-11-12,my girl loves these! they are hard so be weary of your dogs loose teeth or lack of.,negative,Positive
122,B0CDRFBRNY,Dani,5.0,My dogs enjoyed these,2023-11-09,These arrived fresh and were sealed well. My dogs ate them right up. They look like good quality dental treats.,positive,Positive
123,B0CDRFBRNY,Joff,3.0,One dog didn't like it,2023-11-08,"Upon first opening these snacks they looked really dark and off compared to what the picture shows them as. However, I gave them a shot with my pets and I was 1/2 in terms of them liking it. One would not touch it at all and the other was fine chewing on it and ate it pretty fast.Again, idk if the super dark color is normal, but I'm watching closely my pets after they eat this. In terms of ""Calming"" them idk if it has much impact to be hones, but I only started with a half stick. I can't give this a great review, nor is it a bad one so leaving this as 3 stars.",positive,Sentiment: Neutral
124,B0CDRFBRNY,Lily,5.0,Doggie approved!!!,2023-11-08,"So they are made with good ingredients, came well packed no weird smell… and doggie approved jajaja",positive,Positive
125,B0924YY8HC,Roccityroller,5.0,Great at getting our big baby to focus,2021-11-12,"We have a 8 month old retriever who were training to be a hunting dog. Most of our program has trained with hot dogs, however carrying a pocket of hotdogs around isn't always feasible. So we've been looking for some treats that will get him to focus when we're out so we can reinforce the basics.For a food driven puppy he's very particular about treats (probably because he gets hot dogs all the time!) But as soon as I opened the bag, he was engaged. These are a soft chew and don't give off a lot of mess on your hands or your pocket and they're small enough that they are a good reward without taking too long for them to chomp down before the next repetition.I think for the price and the quality these are a great treat to keep your little ones focused on the task at hand an learning.",positive,Sentiment: Positive
126,B0924YY8HC,kristina smith,5.0,dogs LOVE,2022-11-19,love this brand and the quality.,positive,Positive
127,B0924YY8HC,Amazon Customer,5.0,Puppy treats,2022-10-19,Our Lab loves them and has had no side effects,neutral,Positive
128,B0924YY8HC,Bird Reviews,4.0,"Little treats often ideal for our small dog, who is gaining weight",2021-10-12,"We don’t have a puppy, but these little chicken treats are ideal for our small, spoiled dog, who has put on weight over the years and doesn’t always need to have a larger, more extravagent type of treat. I think she likes the chicken flavor of these treats, and I like how they contain probiotics and colostrum for gut health and improved immunity.The list of ingredients in these treats is mercifully short, indicating there isn’t a lot of processed junk. Though I wouldn’t say these treats are Sally’s favorite of all time, she does like getting them, and again, I like their small size and minimal calories. I can definitely see how these treats would be good for training puppies. They seem moist and are not too soft, not too hard.These treats do not contain corn, soy, or wheat.",positive,Positive
129,B0924YY8HC,christineLV,5.0,Perfect size for puppies 2-4 months,2021-11-20,"Our puppy loves the flavor. We also like that they are small but if you're doing a lot of training consecutively, you can actually break them in half so you're not filling your dog up with treats.",negative,Positive
130,B0924YY8HC,Ruby Stephens,5.0,Good,2022-06-05,My puppy loves this treat.,neutral,Positive
131,B0924YY8HC,AnewBuy,3.0,Very disappointed in freshness!,2022-09-10,"My original package came from the breeder when we picked up our new puppy and was very most, easy to break into smaller pieces. So, I purchased three packages from here. I have now opened my second package only to find that, unlike my first package, these packages are very dry and crumbly. The expiration date shows 10/29/23, so I would not expect such a contrast in quality. Unfortunately, I do not know what the date was on the original package, So I guess in the future I will purchase from the local pet store so that I can check the date before purchase.",positive,Sentiment: Negative
